token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
春节,0,110,0.39486347047075404,12,0.13522430788268064,0.18264648945422776,0.9994281370800977,12,0.0005716408890237649,0.998856496191074,0.0012381901918725158,2,Chūnjié,Spring Festival (Chinese New Year),Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
日子,0,110,0.28151045163366734,12,0.021230079787584066,0.028700170956078134,0.9868845004218042,24,0.011458741532285367,0.9754257588895189,0.01963263127047816,2,rìzi,day; a (calendar) date; days of one's life,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,1.0
纪念日,0,110,0.28076466114170484,24,0.0474875933836601,0.061935793735558256,0.9600453854162124,37,0.039528416522814726,0.9205169688933977,0.04368937941844891,7-9,jìniànrì,day of commemoration; memorial day,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,0.5
相约,0,110,0.2802336883714301,12,0.022856462007118383,0.03077802461567267,0.9841920523390018,24,0.013807170640568042,0.9703848816984337,0.02283640757343468,7-9,xiāngyuē,"to agree (on a meeting place, date etc); to reach agreement; to make an appointment",Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.5
星期日,0,110,0.2791680486366953,12,-0.014730417275262697,-0.0204353001381295,0.9186509001548073,12,0.07700029810881015,0.8416506020459972,0.0782213230832285,1,xīngqīrì,Sunday,Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,0.75
出行,0,110,0.2788083212212188,19,0.04653549499422363,0.060614625330407845,0.9707790891005275,35,0.02645582659522711,0.9443232625053003,0.03674537185317621,6,chūxíng,to go out somewhere (relatively short trip); to set off on a journey (longer trip),Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 洗手间 | 饭馆 | 浴室 | 车厢 | 地铁站 | 宾馆 | 餐厅,1.0
观光,0,110,0.2768379496260094,35,0.042692627291512325,0.0557450761045804,0.9641805775251127,35,0.034608664891784234,0.9295719126333284,0.04114146606354048,6,guānguāng,to tour; sightseeing; tourism,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 洗手间 | 饭馆 | 浴室 | 车厢 | 地铁站 | 宾馆 | 餐厅,1.0
去处,0,110,0.27500446551752544,9,0.003766233483654291,0.005167989937459771,0.9999540190328959,24,0.000023504943044923812,0.999930514089851,0.00014310123991602948,7-9,qùchù,place; destination,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,1.0
外出,0,110,0.2725069211006527,12,-0.03766641911358076,-0.05177563911751258,0.9135643584967563,12,0.07759972030901492,0.8359646381877414,0.08312936468533233,6,wàichū,to go out; to go away (on a trip etc),Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,0.5
美景,0,110,0.26580109431554516,41,-0.04011479409940205,-0.054637501893312145,0.9741721735730595,46,0.019431730047735966,0.9547404435253235,0.034441536459700293,7-9,měijǐng,beautiful scenery,Translation,山岭 | 树林 | 山坡 | 树梢 | 树荫 | 山顶 | 峡谷 | 山谷 | 小溪 | 天空 | 大海 | 山峰,1.0
观赏,0,110,0.26403522834498333,41,0.014411251491156185,0.01920537310178552,0.9969658953294429,24,0.0024026650825021757,0.9945632302469407,0.005712932008331398,7-9,guānshǎng,to look at sth with pleasure; to watch (sth marvelous); ornamental,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,1.0
接送,0,110,0.26116554505449646,12,-0.03771879872012046,-0.051051759250862964,0.6844418776954944,12,0.28400930265988084,0.4004325750356135,0.19212186993675912,7-9,jiēsòng,to pick up and drop off; to ferry back and forth,Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,0.5
乐园,0,110,0.2609854622439256,35,0.02885172253731766,0.03757389018016475,0.6855829328304783,6,0.15960897339903007,0.5259739594314483,0.26166399345088,7-9,lèyuán,paradise,Translation,比赛 | 决赛 | 选手 | 夺冠 | 单打 | 半决赛 | 冠军 | 赛场 | 田径 | 篮球 | 摔跤 | 跳远,0.5
嘉年华,0,110,0.26086943146878205,18,0.038363057055540606,0.04934195701808982,0.5479759875003877,18,0.3741714879673165,0.1738044995330712,0.2476123314267214,7-9,jiāniánhuá,carnival (loanword),Translation,戏剧 | 舞蹈 | 音乐 | 歌曲 | 诗歌 | 歌剧 | 话剧 | 文学 | 戏曲 | 歌舞 | 艺术 | 民歌,0.25
食宿,0,110,0.2607819143771071,36,0.001984926714820312,0.002677979827091976,0.9984289346904139,36,0.000591757723769118,0.9978371769666449,0.0035375566706540977,7-9,shísù,board and lodging; room and board,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,0.75
秋季,0,110,0.26074432335649766,46,0.0685843576886215,0.08489843876742643,0.9979643994262308,26,0.0019998262425901595,0.9959645731836406,0.003797796252193028,4,qiūjì,autumn; fall,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,1.0
高峰期,0,110,0.25523154035156687,12,0.03341105653648724,0.04293489592258503,0.9870013654314241,26,0.012470362341252877,0.9745310030901713,0.01841201068907709,7-9,gāofēngqī,peak period; rush hour,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,1.0
慰劳,0,110,0.24962198356766238,24,0.014859214130975879,0.019417787762414023,0.9992722107015102,10,0.0006744681919527228,0.9985977425095575,0.001591861847463721,7-9,wèiláo,"to show appreciation (by kind words, small gifts etc); to comfort",Translation,娶 | 去世 | 后代 | 年迈 | 辈 | 后裔 | 子孙 | 嫁 | 恩情 | 年纪 | 岁数 | 遗愿,0.75
年终,0,110,0.24834918860194802,36,0.05261206011678196,0.0654164974912826,0.5987392162898288,26,0.3550004170096055,0.24373879928022335,0.2161691235507724,7-9,niánzhōng,end of the year,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,0.75
四季,0,110,0.2472133341797758,46,0.04889218425733277,0.06098724477089882,0.777325747188903,26,0.17975881931367432,0.5975669278752287,0.17717333987683423,7-9,sìjì,"four seasons, namely: spring 春, summer 夏, autumn 秋 and winter 冬",Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,0.75
瑞雪,0,110,0.24495514442234098,46,-0.029722149413857618,-0.03936474660319106,0.9957863316254467,46,0.0026171227309360703,0.9931692088945107,0.00804423766526559,7-9,ruìxuě,timely snow,Translation,山岭 | 树林 | 山坡 | 树梢 | 树荫 | 山顶 | 峡谷 | 山谷 | 小溪 | 天空 | 大海 | 山峰,1.0
客流,0,110,0.24487775345275747,35,0.013243262670090683,0.017235628761603887,0.899410318326571,35,0.09675708018701387,0.8026532381395571,0.08826874003943734,7-9,kèliú,passenger flow; customer flow,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 洗手间 | 饭馆 | 浴室 | 车厢 | 地铁站 | 宾馆 | 餐厅,1.0
喜洋洋,0,110,0.2417142147090567,17,-0.007478886640308796,-0.009862886507148862,0.7914061498725256,41,0.19962975913509443,0.5917763907374312,0.1426504773567145,7-9,xǐyángyáng,radiant with joy,Translation,古朴 | 迷人 | 别致 | 翠绿 | 艳丽 | 美妙 | 明媚 | 碧绿 | 优美 | 精致 | 晶莹 | 明亮,0.5
伙食,0,110,0.24124478735179378,12,-0.01013945948782391,-0.01336328148894712,0.9695106096802238,12,0.020329259565740374,0.9491813501144835,0.04072792293142239,7-9,huǒshí,food; meals,Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,0.5
丰收,0,110,0.23832926916128752,41,0.02910023812659579,0.03679983113779742,0.9381034339389199,11,0.03285389074326441,0.9052495431956555,0.07819420024929061,5,fēngshōu,bumper harvest,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.0
高峰,0,110,0.23576993069949687,31,0.041867965987094496,0.05193904978587,0.9368013248806051,26,0.05730950814683443,0.8794918167337706,0.06782437165053416,6,gāofēng,peak; summit; height,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,1.0
捧场,0,110,0.23010813451656423,28,-0.049020424828024795,-0.06367183110480532,0.9790593444261005,24,0.00649509906685888,0.9725642453592417,0.034513743888682544,7-9,pěngchǎng,to cheer on (originally esp. as paid stooge); to root for sb; to sing sb's praises; to flatter,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.5
来年,0,110,0.22980084489930083,22,0.022827670955430285,0.028785496537307116,0.9420564354602041,26,0.05460957040358641,0.8874468650566177,0.0605022671266039,7-9,láinián,next year; the coming year,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,1.0
干杯,0,110,0.22534656580003512,24,-0.053519637634163536,-0.06908849205507851,0.8043676047587557,37,0.12160996251165841,0.6827576422470972,0.16231644619085964,2,gānbēi,to drink a toast; Cheers! (proposing a toast); Here's to you!; Bottoms up!; lit. dry cup,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,0.25
开张,0,110,0.22172678722823552,12,-0.010134774753098319,-0.013022129744134366,0.7143777851850972,37,0.13653750555698493,0.5778402796281122,0.2470599848138659,7-9,kāizhāng,to open a business; first transaction of a business day,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,0.25
漫游,0,110,0.21484595218479424,19,0.0053209995729616155,0.00673139473604259,0.9615993400593917,34,0.020853916447363136,0.9407454236120286,0.05267896622853594,7-9,mànyóu,to travel around; to roam; (mobile telephony) roaming,Translation,旋转 | 振动 | 转动 | 测量 | 遥控 | 探测 | 图像 | 开关 | 转弯 | 传输 | 刹车 | 检测,1.0
时段,0,110,0.21214748571820852,12,0.004171552463778649,0.005266951648223992,0.5383880912250448,26,0.4488474665864321,0.08954062463861273,0.19487292320608768,7-9,shíduàn,time interval; work shift; time slot; the twelve two-hour divisions of the day,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,0.75
生意,0,110,0.20703324140818938,9,-0.020152083748272487,-0.02541352904131763,0.7593764926562031,36,0.14971881446380175,0.6096576781924014,0.21870064132638042,3,shēngyi,life force; vitality; business,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,0.0
票价,0,110,0.2002245043468968,36,-0.030579985599480636,-0.038235712103818396,0.5629795780269434,36,0.21776001682216514,0.34521956120477826,0.2993000388377217,3,piàojià,ticket price; fare; admission fee,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,0.25
份,0,110,0.16931713967350637,36,-0.0013413044166591948,-0.0016147009655790294,0.4083583594206597,36,0.37579377526661767,0.03256458415404201,0.306711195163287,2,fèn,"classifier for gifts, newspaper, magazine, papers, reports, contracts etc; variant of 分",Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,0.0
也许,1,551,0.30976528506350737,22,-0.020284164627082657,-0.029387343447292453,0.8545762093410189,22,0.14540386137395184,0.7091723479670671,0.10605474260204746,2,yěxǔ,perhaps; maybe,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
只不过,1,551,0.30065754773621023,22,0.008869184175017308,0.012523352792698294,0.9856210751764249,22,0.014373723869058372,0.9712473513073666,0.019252641718717958,5,zhǐbùguò,only; merely; nothing but; no more than; it's just that ...,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
毕竟,1,551,0.29960541381952444,22,-0.011150886338393506,-0.015920863122605752,0.9846858172561451,22,0.01531331117391631,0.9693725060822288,0.020246125902592425,5,bìjìng,after all; all in all; when all is said and done; in the final analysis,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
当然,1,551,0.29774785986005203,22,-0.019013647626090313,-0.02707524340516945,0.9614290831661492,22,0.038570621386580184,0.922858461779569,0.041763421056023355,3,dāngrán,only natural; as it should be; certainly; of course; without doubt,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
就算,1,551,0.2943705786721278,22,-0.07114149386096208,-0.10081990873777069,0.890064960263438,22,0.10993456280486794,0.78013039745857,0.08854392694839366,6,jiùsuàn,(coll.) even if,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
其实,1,551,0.2935283912605638,22,-0.0025464893971364755,-0.0036045176701159374,0.828929747347314,22,0.1710653267390975,0.6578644206082165,0.11698197926779777,3,qíshí,actually; in fact; really,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
确实,1,551,0.29142090160790396,22,0.003927585492079222,0.0055123489798976156,0.9826331888278867,22,0.017343457221368177,0.9652897316065185,0.022439791715913406,3,quèshí,indeed; really; reliable; real; true,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
何况,1,551,0.29105411068981346,22,-0.01752401869554371,-0.024718414987347975,0.767671506759979,22,0.2323269251160851,0.5353445816438939,0.13857149574393743,7-9,hékuàng,let alone; to say nothing of; besides; what's more,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
固然,1,551,0.29026178106751355,22,0.04183798382587564,0.05566698848676416,0.9995642702264338,22,0.0004331190031630831,0.9991311512232707,0.0009783071787615547,7-9,gùrán,admittedly (it's true that...),Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
但是,1,551,0.29017449376333576,22,-0.0011327012931609537,-0.001595746113951776,0.98385068720405,22,0.01609758712860942,0.9677531000754406,0.021215888772621587,2,dànshì,but; however,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
似乎,1,551,0.28951074797883963,22,0.004496695835051245,0.006289208687994545,0.9978762647001728,22,0.002033990857176918,0.9958422738429958,0.003988792076808759,4,sìhū,it seems; seemingly; as if,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
恐怕,1,551,0.28861399265131943,22,-0.00958685803534226,-0.013476309537029434,0.9500718554327905,22,0.04991874064027039,0.9001531147925201,0.050713851059759125,3,kǒngpà,fear; to dread; I'm afraid that...; perhaps; maybe,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
的确,1,551,0.2882605195293383,22,0.008439802722950585,0.011719030135835747,0.9904448250206999,22,0.009530021019914667,0.9809148040007852,0.013835176140448838,4,díquè,really; indeed,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
或许,1,551,0.2865684503962889,22,0.018931106431775813,0.02584936066272943,0.9780919256909058,22,0.021699447996842407,0.9563924776940633,0.02723774081315383,4,huòxǔ,perhaps; maybe,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
显然,1,551,0.28444812553097376,22,0.039329417523961296,0.05210013540026449,0.9988432731374948,22,0.0010813302377909806,0.9977619428997038,0.002370276923321913,3,xiǎnrán,clearly; evidently; obviously,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
反倒,1,551,0.28245312488568664,22,-0.008277111344906996,-0.01153529007228749,0.996366622315353,22,0.0036288866198810684,0.992737735695472,0.006153961337008272,7-9,fǎndào,but on the contrary; but expectedly,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
往往,1,551,0.2824091248767917,22,0.04316912603270451,0.05674473679887552,0.9967379495451579,22,0.003227770936133725,0.9935101786090242,0.005658449807855752,3,wǎngwǎng,usually; in many cases; more often than not,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
所以,1,551,0.28191692551955216,22,-0.015518114434563357,-0.021610472361837895,0.9759230222861334,22,0.024050080687791416,0.9518729415983419,0.029068673835913172,2,suǒyǐ,therefore; as a result; so; the reason why,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
实际上,1,551,0.28179552701533384,22,0.045606569978579425,0.05970923096587654,0.9994187061371317,22,0.0004076228402751939,0.9990110832968565,0.0013463048259870997,3,shíjìshàng,in fact; in reality; as a matter of fact; in practice,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
难道,1,551,0.28091058875654784,22,-0.06598005277539537,-0.09175500534947728,0.5212409609579849,22,0.47875803660651184,0.04248292435147305,0.17695685574864972,3,nándào,don't tell me ...; could it be that...?,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
而且,1,551,0.280576256930544,22,0.012892057421736713,0.017604505341943338,0.9952836013272475,22,0.004673539254297188,0.9906100620729503,0.007723343735504266,2,érqiě,(not only ...) but also; moreover; in addition; furthermore,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
也,1,551,0.28034469834676173,22,-0.02758092033702153,-0.0383251818942499,0.9714401288921687,22,0.02849011436543142,0.9429500145267372,0.03327929260874064,1,yě,(adverb) also; both ... and ... (before predicates only); (literary) particle having functions similar to 啊; surname Ye,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
纵然,1,551,0.280285691467758,22,-0.0106215058216107,-0.014757947279486056,0.9759287614020334,22,0.023988212942857627,0.9519405484591759,0.029153413147998727,7-9,zòngrán,even if; even though,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
只是,1,551,0.27998767636078237,22,-0.013956606250781267,-0.01938384357123125,0.8927551421353804,22,0.10718222048664615,0.7855729216487343,0.08723545719121788,3,zhǐshì,merely; only; just; nothing but; simply; but; however,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
虽然,1,551,0.2791201800302343,22,0.01245019943943243,0.016977621411793268,0.9969387648507299,22,0.0026412534871598893,0.9942975113635699,0.005624159609768421,2,suīrán,although; even though (often used correlatively with 是 or 是 etc),Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
